region,comuna,latitud,longitud,trazabilidad__region,trazabilidad__comuna,LER,tratamiento_n1_name,cantidad_toneladas
Los Lagos,Castro,-42.516022600596,-73.589594597927,Los Lagos,Osorno,02 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.6
Los Lagos,Castro,-42.516022600596,-73.589594597927,Los Lagos,Osorno,02 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.09
Los Lagos,Castro,-42.516022600596,-73.589594597927,Ñuble,Chillan Viejo,02 01 99 | Residuos no especificados en otra categoría,Eliminación,0.207
Los Lagos,Castro,-42.516022600596,-73.589594597927,Los Lagos,Osorno,02 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.84
Los Lagos,Castro,-42.516022600596,-73.589594597927,Los Lagos,Osorno,02 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.126
Los Lagos,Castro,-42.516022600596,-73.589594597927,Los Lagos,Puerto Montt,02 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,1.904
Los Lagos,Castro,-42.516022600596,-73.589594597927,Ñuble,Chillan Viejo,02 01 99 | Residuos no especificados en otra categoría,Eliminación,0.516
Ñuble,Yungay,-37.155919941056,-72.069139105073,Ñuble,Chillan Viejo,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,Eliminación,3.24
Ñuble,Yungay,-37.155919941056,-72.069139105073,Ñuble,Chillan Viejo,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,Eliminación,3.41
Ñuble,Yungay,-37.155919941056,-72.069139105073,Ñuble,Chillan Viejo,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,Eliminación,4.22
Ñuble,Yungay,-37.155919941056,-72.069139105073,Ñuble,Chillan Viejo,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,Eliminación,3.55
Ñuble,Yungay,-37.155919941056,-72.069139105073,Ñuble,Chillan Viejo,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,Eliminación,5.98
Atacama,Chañaral,-26.335365246418,-70.602799588305,Metropolitana de Santiago,Copiapó,10 09 08 | Machos y moldes de fundición con colada distintos de los especificados en el código 10 09 07,Eliminación,116.69
Atacama,Chañaral,-26.335365246418,-70.602799588305,Metropolitana de Santiago,Copiapó,10 09 08 | Machos y moldes de fundición con colada distintos de los especificados en el código 10 09 07,Eliminación,26.34
Atacama,Chañaral,-26.335365246418,-70.602799588305,Metropolitana de Santiago,Copiapó,10 09 08 | Machos y moldes de fundición con colada distintos de los especificados en el código 10 09 07,Eliminación,48.23
Atacama,Chañaral,-26.335365246418,-70.602799588305,Metropolitana de Santiago,Copiapó,10 09 08 | Machos y moldes de fundición con colada distintos de los especificados en el código 10 09 07,Eliminación,26.34
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Metropolitana de Santiago,Lampa,20 01 25 | Aceites y grasas comestibles,Recepción y Almacenamiento,0.009
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,7.15
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,7.41
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,7.41
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,6.27
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Metropolitana de Santiago,Lampa,20 01 25 | Aceites y grasas comestibles,Recepción y Almacenamiento,0.018
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,7.23
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,7.41
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,10.044
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,9.576
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,6.876
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Metropolitana de Santiago,Lampa,20 01 25 | Aceites y grasas comestibles,Recepción y Almacenamiento,0.027
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,8.892
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,8.892
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Metropolitana de Santiago,Lampa,20 01 25 | Aceites y grasas comestibles,Recepción y Almacenamiento,0.027
Los Lagos,Puerto Montt,-41.468113225728,-72.932710451842,Los Lagos,Puerto Varas,20 03 01 | Mezclas de residuos municipales,Eliminación,3.96
Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),-54.930988446088,-67.572196169003,Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),02 01 02 | Residuos de tejidos de animales,Eliminación,5.0
Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),-54.930988446088,-67.572196169003,Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),02 02 02 | Residuos de tejidos de animales,Eliminación,10.0
Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),-54.930988446088,-67.572196169003,Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),02 02 02 | Residuos de tejidos de animales,Eliminación,16.25
Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),-54.930988446088,-67.572196169003,Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),02 02 02 | Residuos de tejidos de animales,Eliminación,10.0
Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),-54.930988446088,-67.572196169003,Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),02 02 02 | Residuos de tejidos de animales,Eliminación,15.0
Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),-54.930988446088,-67.572196169003,Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),02 02 02 | Residuos de tejidos de animales,Eliminación,13.75
Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),-54.930988446088,-67.572196169003,Magallanes y de la Antártica Chilena,Cabo de Hornos (Ex-Navarino),02 02 02 | Residuos de tejidos de animales,Eliminación,3.75
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,,,02 01 99 | Residuos no especificados en otra categoría,Valorización,100.97
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,26.85
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,6.01
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,15.41
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Rancagua,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,8.17
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,,,02 01 99 | Residuos no especificados en otra categoría,Valorización,137.31
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,19.98
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,9.11
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,13.21
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,,,02 01 99 | Residuos no especificados en otra categoría,Valorización,66.49
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,16.74
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Valorización,1.12
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,10.36
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,19.35
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,24.61
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,12 01 01 | Limaduras y virutas de metales férreos,Valorización,15.36
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,13.32
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,23.68
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,22.18
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,17.9
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Maule,Río Claro,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,24.73
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Rancagua,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,6.07
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,02 01 99 | Residuos no especificados en otra categoría,Valorización,237.08
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,,,02 01 99 | Residuos no especificados en otra categoría,Valorización,213.92
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,10.57
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Rancagua,12 01 01 | Limaduras y virutas de metales férreos,Recepción y Almacenamiento,12.82
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,9.88
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,36.55
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Maule,Río Claro,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,15.33
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,,,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,22.53
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Rancagua,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,6.43
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,,,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Valorización,6.31
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Metropolitana de Santiago,Pudahuel,20 01 25 | Aceites y grasas comestibles,Recepción y Almacenamiento,29.69
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,14.3
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Valorización,1.74
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,7.1
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,33.72
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,02 01 99 | Residuos no especificados en otra categoría,Valorización,116.06
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Valorización,11.36
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,20 03 99 | Residuos municipales no especificados en otra categoría,Valorización,12.76
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,4.87
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Rancagua,12 01 01 | Limaduras y virutas de metales férreos,Valorización,28.55
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,8.73
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,23.76
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Valorización,10.5
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,20 03 99 | Residuos municipales no especificados en otra categoría,Valorización,1.92
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,4.48
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Rancagua,12 01 01 | Limaduras y virutas de metales férreos,Valorización,7.42
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,1.84
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,19.84
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Rancagua,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,4.53
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Valorización,24.01
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,20 03 99 | Residuos municipales no especificados en otra categoría,Valorización,8.49
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Recepción y Almacenamiento,0.112
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,3.39
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Valorización,1.03
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,8.7
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,25.18
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Valorización,6.37
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,8.99
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Atacama,Copiapó,12 01 01 | Limaduras y virutas de metales férreos,Valorización,16.56
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,12 01 01 | Limaduras y virutas de metales férreos,Valorización,9.4
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,4.47
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,30.64
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Valorización,6.32
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Doñihue,20 01 25 | Aceites y grasas comestibles,Valorización,19.42
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,"03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04",Recepción y Almacenamiento,13.73
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,12 01 01 | Limaduras y virutas de metales férreos,Valorización,3.38
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Valorización,0.55
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,15 01 02 | Envases de plástico,Valorización,6.26
Libertador Gral. Bernardo O'Higgins,Doñihue,-34.201102079122,-70.870653486876,Libertador Gral. Bernardo O'Higgins,Requínoa,20 03 01 | Mezclas de residuos municipales,Eliminación,16.99
Libertador Gral. Bernardo O'Higgins,Graneros,-34.05564846945,-70.724663097167,Libertador Gral. Bernardo O'Higgins,Coltauco,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Valorización,0.2
Libertador Gral. Bernardo O'Higgins,Graneros,-34.05564846945,-70.724663097167,Libertador Gral. Bernardo O'Higgins,Coltauco,15 01 02 | Envases de plástico,Valorización,0.15
Libertador Gral. Bernardo O'Higgins,Graneros,-34.05564846945,-70.724663097167,Maule,Teno,"02 07 01 | Residuos de lavado, limpieza y reducción mecánica de materias primas",Valorización,120.0
Libertador Gral. Bernardo O'Higgins,Graneros,-34.05564846945,-70.724663097167,Maule,Teno,"02 07 01 | Residuos de lavado, limpieza y reducción mecánica de materias primas",Valorización,60.0
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,12.518
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,14.775
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,17.595
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,13.081
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,15.44
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,18.55
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,12.334
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,14.558
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,17.031
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,11.071
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,13.068
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,13.871
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,9.315
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,13.151
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,15.879
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,8.07
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,11.393
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,14.157
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,19.444
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,27.451
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,31.274
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,11.875
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,16.764
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,20.22
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,11.905
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,16.808
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,20.205
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,25.463
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,18.498
